1.300000000000000000e+01	1.205168586504368894e-01	6.936503485760964338e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.324074074074074048e+01	1.261498737388325742e-01	7.102703349932866672e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.348148148148148096e+01	1.319162590886007735e-01	7.268903214104769006e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.372222222222222143e+01	1.378160146997415014e-01	7.435103078276671340e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.396296296296296191e+01	1.438491405722547301e-01	7.601302942448573674e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.420370370370370239e+01	1.500156367061404317e-01	7.767502806620474587e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.444444444444444287e+01	1.563155031013987450e-01	7.933702670792376921e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.468518518518518512e+01	1.627487397580295037e-01	8.099902534964279255e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.492592592592592560e+01	1.693153466760327908e-01	8.266102399136181589e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.516666666666666607e+01	1.760153238554086619e-01	8.432302263308085344e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.540740740740740655e+01	1.828486712961569782e-01	8.598502127479987678e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.564814814814814703e+01	1.898153889982777676e-01	8.764701991651888591e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.588888888888888751e+01	1.969154769617711409e-01	8.930901855823790925e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.612962962962962976e+01	2.041489351866371260e-01	9.097101719995694680e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.637037037037037024e+01	2.115157636728753898e-01	9.263301584167595593e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.661111111111111072e+01	2.190159624204862931e-01	9.429501448339497927e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.685185185185185119e+01	2.266495314294697527e-01	9.595701312511400261e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.709259259259259167e+01	2.344164706998256298e-01	9.761901176683302594e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.733333333333333215e+01	2.423167802315539798e-01	9.928101040855203507e+01	2.071105999680627792e+04	0.000000000000000000e+00
1.757407407407407263e+01	2.503504600246549971e-01	1.009430090502710726e+02	2.071105999680627792e+04	0.000000000000000000e+00
1.781481481481481310e+01	2.585175100791284319e-01	1.026050076919900960e+02	2.071105999680627792e+04	0.000000000000000000e+00
1.805555555555555358e+01	2.668179303949744785e-01	1.042670063337091193e+02	2.071105999680627792e+04	0.000000000000000000e+00
1.829629629629629406e+01	2.752517209721929148e-01	1.059290049754281142e+02	2.071105999680627792e+04	0.000000000000000000e+00
1.853703703703703454e+01	2.838188818107838518e-01	1.075910036171471518e+02	2.071105999680627792e+04	0.000000000000000000e+00
1.877777777777777501e+01	2.925194129107474006e-01	1.092530022588661609e+02	2.071105999680627792e+04	0.000000000000000000e+00
1.901851851851851904e+01	3.013533142720836167e-01	1.109150009005852127e+02	2.071105999680627792e+04	0.000000000000000000e+00
1.925925925925925952e+01	3.103205858947922224e-01	1.125769995423042360e+02	2.071105999680627792e+04	0.000000000000000000e+00
1.950000000000000000e+01	3.194212277788731624e-01	1.142389981840232451e+02	2.071105999680627792e+04	0.000000000000000000e+00
1.974074074074074048e+01	3.286552399243267697e-01	1.159009968257422827e+02	2.071105999680627792e+04	0.000000000000000000e+00
1.998148148148148096e+01	3.380226223311528777e-01	1.175629954674612918e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.022222222222222143e+01	3.475233749993515420e-01	1.192249941091803294e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.046296296296296191e+01	3.571574979289226515e-01	1.208869927508993385e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.070370370370370239e+01	3.669249911198662062e-01	1.225489913926183476e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.094444444444444287e+01	3.768258545721824837e-01	1.242109900343373567e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.118518518518518334e+01	3.868600882858711509e-01	1.258729886760563943e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.142592592592592382e+01	3.970276922609323189e-01	1.275349873177754318e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.166666666666666430e+01	4.073286664973658211e-01	1.291969859594944126e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.190740740740740478e+01	4.177630109951720461e-01	1.308589846012134501e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.214814814814814525e+01	4.283307257543507163e-01	1.325209832429324592e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.238888888888888928e+01	4.390318107749022758e-01	1.341829818846515252e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.262962962962962976e+01	4.498662660568260030e-01	1.358449805263705343e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.287037037037037024e+01	4.608340916001221754e-01	1.375069791680895719e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.311111111111111072e+01	4.719352874047909596e-01	1.391689778098085810e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.335185185185185119e+01	4.831698534708322446e-01	1.408309764515276186e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.359259259259259167e+01	4.945377897982461968e-01	1.424929750932466561e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.383333333333333215e+01	5.060390963870324832e-01	1.441549737349656652e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.407407407407407263e+01	5.176737732371911038e-01	1.458169723766846744e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.431481481481481310e+01	5.294418203487225583e-01	1.474789710184036835e+02	2.071105999680627792e+04	0.000000000000000000e+00
2.455555555555555358e+01	5.413432786054090951e-01	1.491407154267812416e+02	2.069844015865572874e+04	-4.192172890397061128e+05
2.479629629629629406e+01	5.533779570741438336e-01	1.507997522225632849e+02	2.064239730292371314e+04	-9.772909714102550643e+05
2.503703703703703454e+01	5.655455396525693734e-01	1.524524968234727851e+02	2.054164761122168056e+04	-1.533248059156988515e+06
2.527777777777777501e+01	5.778453776733875058e-01	1.540953697527326938e+02	2.039640928494721811e+04	-2.085884473026751541e+06
2.551851851851851549e+01	5.902765360334631950e-01	1.557248129134081864e+02	2.020699687797378283e+04	-2.634003325606537983e+06
2.575925925925925952e+01	6.028377952190474565e-01	1.573372972944528669e+02	1.997382061539710048e+04	-3.176417513515147846e+06
2.600000000000000000e+01	6.155276539469743957e-01	1.589293306137606123e+02	1.969738550507889158e+04	-3.711952288404762745e+06
2.624074074074074048e+01	6.283443324161051002e-01	1.604974648816711635e+02	1.937829024391237181e+04	-4.239447801204264164e+06
2.648148148148148096e+01	6.412857761619815689e-01	1.620383038685476720e+02	1.901722592117801469e+04	-4.757761614094093442e+06
2.672222222222222143e+01	6.543496605063385818e-01	1.635485104602541071e+02	1.861497452179813627e+04	-5.265771174772111699e+06
2.696296296296296191e+01	6.675333955918393292e-01	1.650248138856011622e+02	1.817240723273163894e+04	-5.762376247651959769e+06
2.720370370370370239e+01	6.808341319911286327e-01	1.664640168001083396e+02	1.769048255617707036e+04	-6.246501296728319488e+06
2.744444444444444287e+01	6.942487668780613630e-01	1.678630022107403477e+02	1.717024423367026975e+04	-6.717097814948446117e+06
2.768518518518518334e+01	7.077739507477290859e-01	1.692187402266197296e+02	1.661281898557265231e+04	-7.173146595044921152e+06
2.792592592592592382e+01	7.214060946707433475e-01	1.705282946210957959e+02	1.601941407084578896e+04	-7.613659936911644414e+06
2.816666666666666430e+01	7.351413780660589481e-01	1.717888291909578129e+02	1.539131467239732774e+04	-8.037683786742343567e+06
2.840740740740740478e+01	7.489757569754992295e-01	1.729976138990195693e+02	1.472988111366099838e+04	-8.444299803298659623e+06
2.864814814814814525e+01	7.629049728220712590e-01	1.741520307867720589e+02	1.403654591243892355e+04	-8.832627346832798794e+06
2.888888888888888573e+01	7.769245616330933135e-01	1.752495796442985068e+02	1.331281067838713352e+04	-9.201825386357089505e+06
2.912962962962962976e+01	7.910298637081674133e-01	1.762878834251724527e+02	1.256024286086335087e+04	-9.551094321129854769e+06
2.937037037037037024e+01	8.052160337110515487e-01	1.772646933946109868e+02	1.178047235418076343e+04	-9.879677712412545457e+06
2.961111111111111072e+01	8.194780511635800790e-01	1.781778939997334703e+02	1.097518796761981866e+04	-1.018686392174763978e+07
2.985185185185185119e+01	8.338107313189000447e-01	1.790255074513779334e+02	1.014613376784350294e+04	-1.047198765220901556e+07
3.009259259259259167e+01	8.482087363904800004e-01	1.798056980075522802e+02	9.295105301637167940e+03	-1.073443138928701542e+07
3.033333333333333215e+01	8.626665871125659413e-01	1.805167759492423443e+02	8.423945707154090996e+03	-1.097362673828732967e+07
3.057407407407407263e+01	8.771786746070509011e-01	1.811572012399671223e+02	7.534541722088704773e+03	-1.118905565534732677e+07
3.081481481481481310e+01	8.917392725310571144e-01	1.817255868611549658e+02	6.628819597422756488e+03	-1.138025156940374710e+07
3.105555555555555358e+01	9.063425494789164594e-01	1.822207018161167866e+02	5.708740925594811415e+03	-1.154680039268166572e+07
3.129629629629629406e+01	9.209825816117014341e-01	1.826414737961108301e+02	4.776298392127612715e+03	-1.168834141751647368e+07
3.153703703703703454e+01	9.356533654869373384e-01	1.829869915027248339e+02	3.833511459915060641e+03	-1.180456809756632335e+07
3.177777777777777501e+01	9.503488310607225431e-01	1.832565066215449576e+02	2.882421995515388062e+03	-1.189522871172322892e+07
3.201851851851851904e+01	9.650628548340930424e-01	1.834494354428387908e+02	1.925089846922634479e+03	-1.196012690928497165e+07
3.225925925925925952e+01	9.797892731151570667e-01	1.835653601257401988e+02	9.635883823947547171e+02	-1.199912213520696573e+07
3.250000000000000000e+01	9.945218953682785079e-01	1.836040296031997627e+02	-3.377732300785631110e-10	-1.201212993451321125e+07
3.274074074074074048e+01	1.009254517621399394e+00	1.835653601257401704e+02	-9.635883823954296759e+02	-1.199912213520694710e+07
3.298148148148148096e+01	1.023980935902463640e+00	1.834494354428387055e+02	-1.925089846923288860e+03	-1.196012690928493440e+07
3.322222222222222143e+01	1.038694959675833696e+00	1.832565066215448155e+02	-2.882421995516038351e+03	-1.189522871172317490e+07
3.346296296296296191e+01	1.053390425249618678e+00	1.829869915027245781e+02	-3.833511459915705927e+03	-1.180456809756625257e+07
3.370370370370370239e+01	1.068061209124854916e+00	1.826414737961105743e+02	-4.776298392128234809e+03	-1.168834141751638800e+07
3.394444444444444287e+01	1.082701241257639779e+00	1.822207018161164740e+02	-5.708740925595425324e+03	-1.154680039268156327e+07
3.418518518518518334e+01	1.097304518205499457e+00	1.817255868611545964e+02	-6.628819597423397681e+03	-1.138025156940362044e+07
3.442592592592592382e+01	1.111865116129504782e+00	1.811572012399666960e+02	-7.534541722089298673e+03	-1.118905565534719266e+07
3.466666666666666430e+01	1.126377203623989853e+00	1.805167759492419179e+02	-8.423945707154673073e+03	-1.097362673828717880e+07
3.490740740740740478e+01	1.140835054346075905e+00	1.798056980075517686e+02	-9.295105301637739103e+03	-1.073443138928685151e+07
3.514814814814814525e+01	1.155233059417655861e+00	1.790255074513773934e+02	-1.014613376784407592e+04	-1.047198765220882930e+07
3.538888888888888573e+01	1.169565739572976160e+00	1.781778939997328735e+02	-1.097518796762038983e+04	-1.018686392174743488e+07
3.562962962962962621e+01	1.183827757025504246e+00	1.772646933946103616e+02	-1.178047235418128912e+04	-9.879677712412336841e+06
3.587037037037036669e+01	1.198013927028388270e+00	1.762878834251717990e+02	-1.256024286086385837e+04	-9.551094321129631251e+06
3.611111111111110716e+01	1.212119229103462370e+00	1.752495796442977394e+02	-1.331281067838763738e+04	-9.201825386356845498e+06
3.635185185185184764e+01	1.226138817914484536e+00	1.741520307867712916e+02	-1.403654591243939467e+04	-8.832627346832547337e+06
3.659259259259258812e+01	1.240068033761056121e+00	1.729976138990188019e+02	-1.472988111366143494e+04	-8.444299803298402578e+06
3.683333333333332860e+01	1.253902412670496513e+00	1.717888291909569602e+02	-1.539131467239776794e+04	-8.037683786742060445e+06
3.707407407407406907e+01	1.267637696065812003e+00	1.705282946210949433e+02	-1.601941407084618913e+04	-7.613659936911360361e+06
3.731481481481480955e+01	1.281269839988826265e+00	1.692187402266188201e+02	-1.661281898557304157e+04	-7.173146595044619404e+06
3.755555555555555003e+01	1.294795023858493765e+00	1.678630022107394382e+02	-1.717024423367062263e+04	-6.717097814948143438e+06
3.779629629629629761e+01	1.308209658745427051e+00	1.664640168001073448e+02	-1.769048255617741233e+04	-6.246501296727991663e+06
3.803703703703703809e+01	1.321510395144716465e+00	1.650248138856001390e+02	-1.817240723273195545e+04	-5.762376247651618905e+06
3.827777777777777857e+01	1.334694130230216436e+00	1.635485104602531123e+02	-1.861497452179842367e+04	-5.265771174771774560e+06
3.851851851851851904e+01	1.347758014574573782e+00	1.620383038685466488e+02	-1.901722592117828026e+04	-4.757761614093738608e+06
3.875925925925925952e+01	1.360699458320449695e+00	1.604974648816701119e+02	-1.937829024391260100e+04	-4.239447801203913055e+06
3.900000000000000000e+01	1.373516136789580289e+00	1.589293306137595891e+02	-1.969738550507909167e+04	-3.711952288404405583e+06
3.924074074074074048e+01	1.386205995517507894e+00	1.573372972944517301e+02	-1.997382061539727147e+04	-3.176417513514775783e+06
3.948148148148148096e+01	1.398767254703092044e+00	1.557248129134070780e+02	-2.020699687797392835e+04	-2.634003325606171507e+06
3.972222222222222143e+01	1.411198413063167179e+00	1.540953697527315569e+02	-2.039640928494733453e+04	-2.085884473026371328e+06
3.996296296296296191e+01	1.423498251083985311e+00	1.524524968234717051e+02	-2.054164761122176424e+04	-1.533248059156615753e+06
4.020370370370370239e+01	1.435665833662410629e+00	1.507997522225621196e+02	-2.064239730292376407e+04	-9.772909714098804398e+05
4.044444444444444287e+01	1.447700512131145478e+00	1.491407154267801047e+02	-2.069844015865575057e+04	-4.192172890393198468e+05
4.068518518518518334e+01	1.459600991409938153e+00	1.474788782983629574e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.092592592592592382e+01	1.471369031080973055e+00	1.458168796566439482e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.116666666666666430e+01	1.483003700490634458e+00	1.441548810149249107e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.140740740740740478e+01	1.494504999638923026e+00	1.424928823732059300e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.164814814814814525e+01	1.505872928525840315e+00	1.408308837314868640e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.188888888888888573e+01	1.517107487151383660e+00	1.391688850897678833e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.212962962962962621e+01	1.528208675515556392e+00	1.375068864480488173e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.237037037037036669e+01	1.539176493618354735e+00	1.358448878063298366e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.261111111111110716e+01	1.550010941459781355e+00	1.341828891646107991e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.285185185185184764e+01	1.560712019039836251e+00	1.325208905228917899e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.309259259259258812e+01	1.571279726358517426e+00	1.308588918811727524e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.333333333333332860e+01	1.581714063415825766e+00	1.291968932394537717e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.357407407407406907e+01	1.592015030211762605e+00	1.275348945977346915e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.381481481481480955e+01	1.602182626746326610e+00	1.258728959560157250e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.405555555555555003e+01	1.612216853019517782e+00	1.242108973142966448e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.429629629629629051e+01	1.622117709031337451e+00	1.225488986725776783e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.453703703703703809e+01	1.631885194781783399e+00	1.208869000308585981e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.477777777777777857e+01	1.641519310270857623e+00	1.192249013891395606e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.501851851851851904e+01	1.651020055498559014e+00	1.175629027474205515e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.525925925925925952e+01	1.660387430464887792e+00	1.159009041057015139e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.550000000000000000e+01	1.669621435169844847e+00	1.142389054639825048e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.574074074074074048e+01	1.678722069613428181e+00	1.125769068222634672e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.598148148148148096e+01	1.687689333795638902e+00	1.109149081805444581e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.622222222222222143e+01	1.696523227716478788e+00	1.092529095388254206e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.646296296296296191e+01	1.705223751375944952e+00	1.075909108971064114e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.670370370370370239e+01	1.713790904774038504e+00	1.059289122553873739e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.694444444444444287e+01	1.722224687910760332e+00	1.042669136136684074e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.718518518518518334e+01	1.730525100786108439e+00	1.026049149719493272e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.742592592592592382e+01	1.738692143400083934e+00	1.009429163302303465e+02	-2.071105999680627792e+04	0.000000000000000000e+00
4.766666666666666430e+01	1.746725815752688371e+00	9.928091768851128052e+01	-2.071105999680627792e+04	0.000000000000000000e+00
4.790740740740740478e+01	1.754626117843919531e+00	9.761891904679229981e+01	-2.071105999680627792e+04	0.000000000000000000e+00
4.814814814814814525e+01	1.762393049673777856e+00	9.595692040507327647e+01	-2.071105999680627792e+04	0.000000000000000000e+00
4.838888888888888573e+01	1.770026611242264236e+00	9.429492176335425313e+01	-2.071105999680627792e+04	0.000000000000000000e+00
4.862962962962962621e+01	1.777526802549378226e+00	9.263292312163522979e+01	-2.071105999680627792e+04	0.000000000000000000e+00
4.887037037037036669e+01	1.784893623595119383e+00	9.097092447991624908e+01	-2.071105999680627792e+04	0.000000000000000000e+00
4.911111111111110716e+01	1.792127074379488594e+00	8.930892583819718311e+01	-2.071105999680627792e+04	0.000000000000000000e+00
4.935185185185184764e+01	1.799227154902484305e+00	8.764692719647818819e+01	-2.071105999680627792e+04	0.000000000000000000e+00
4.959259259259258812e+01	1.806193865164108292e+00	8.598492855475912222e+01	-2.071105999680627792e+04	0.000000000000000000e+00
4.983333333333332860e+01	1.813027205164358779e+00	8.432292991304009888e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.007407407407406907e+01	1.819727174903238209e+00	8.266093127132111817e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.031481481481480955e+01	1.826293774380744139e+00	8.099893262960205220e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.055555555555555003e+01	1.832727003596877458e+00	7.933693398788307150e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.079629629629629051e+01	1.839026862551637942e+00	7.767493534616400552e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.103703703703703098e+01	1.845193351245027591e+00	7.601293670444502482e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.127777777777777146e+01	1.851226469677043518e+00	7.435093806272600148e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.151851851851851904e+01	1.857126217847687055e+00	7.268893942100692129e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.175925925925925952e+01	1.862892595756957759e+00	7.102694077928789795e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.200000000000000000e+01	1.868525603404856517e+00	6.936494213756887461e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.224074074074074048e+01	1.874025240791382663e+00	6.770294349584985127e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.248148148148148096e+01	1.879391507916535309e+00	6.604094485413088478e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.272222222222222143e+01	1.884624404780317120e+00	6.437894621241180459e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.296296296296296191e+01	1.889723931382726096e+00	6.271694757069282389e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.320370370370370239e+01	1.894690087723760685e+00	6.105494892897375081e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.344444444444444287e+01	1.899522873803424217e+00	5.939295028725477721e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.368518518518518334e+01	1.904222289621715358e+00	5.773095164553575387e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.392592592592592382e+01	1.908788335178633444e+00	5.606895300381673053e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.416666666666666430e+01	1.913221010474179140e+00	5.440695436209770719e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.440740740740740478e+01	1.917520315508352891e+00	5.274495572037872648e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.464814814814814525e+01	1.921686250281154029e+00	5.108295707865965340e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.488888888888888573e+01	1.925718814792581668e+00	4.942095843694063007e+01	-2.071105999680627792e+04	0.000000000000000000e+00
5.512962962962962621e+01	1.929618009042638249e+00	4.775895979522159962e+01	-2.071105999680627792e+04	0.000000000000000000e+00
