1.500000000000000000e+01	-5.425158611218339477e-08	0.000000000000000000e+00
1.499986312840146674e+01	-6.469730534969179991e-02	0.000000000000000000e+00
1.499943221087871237e+01	-1.330276151085704184e-01	0.000000000000000000e+00
1.499867696198108291e+01	-2.049732684780885272e-01	0.000000000000000000e+00
1.499756746712590960e+01	-2.805055347655423525e-01	0.000000000000000000e+00
1.499607436361991475e+01	-3.595847541591833951e-01	0.000000000000000000e+00
1.499416901917403244e+01	-4.421604584661216752e-01	0.000000000000000000e+00
1.499182370709211476e+01	-5.281715256788536150e-01	0.000000000000000000e+00
1.498901177732769696e+01	-6.175463678765931164e-01	0.000000000000000000e+00
1.498570782261990431e+01	-7.102031518611396921e-01	0.000000000000000000e+00
1.498188783893981757e+01	-8.060500518225091060e-01	0.000000000000000000e+00
1.497752937950190777e+01	-9.049855332273402109e-01	0.000000000000000000e+00
1.497261170162172483e+01	-1.006898667023512495e+00	0.000000000000000000e+00
1.496711590573027273e+01	-1.111669473157763433e+00	0.000000000000000000e+00
1.496102506588791670e+01	-1.219169292309713937e+00	0.000000000000000000e+00
1.495432435117563408e+01	-1.329261184655911476e+00	0.000000000000000000e+00
1.494700113737900082e+01	-1.441800354391522321e+00	0.000000000000000000e+00
1.493904510842041056e+01	-1.556634598655495694e+00	0.000000000000000000e+00
1.493044834703733770e+01	-1.673604779427587896e+00	0.000000000000000000e+00
1.492120541424906222e+01	-1.792545316892859786e+00	0.000000000000000000e+00
1.491131341720051751e+01	-1.913284702701364415e+00	0.000000000000000000e+00
1.490077206502040674e+01	-2.035646031487962748e+00	0.000000000000000000e+00
1.488958371238031653e+01	-2.159447548959700480e+00	0.000000000000000000e+00
1.487775339049298928e+01	-2.284503214806190563e+00	0.000000000000000000e+00
1.486528882534013363e+01	-2.410623278642124223e+00	0.000000000000000000e+00
1.485220044297371267e+01	-2.537614867150451037e+00	0.000000000000000000e+00
1.483850136178877221e+01	-2.665282580560217163e+00	0.000000000000000000e+00
1.482420737172055780e+01	-2.793429096564437053e+00	0.000000000000000000e+00
1.480933690037399053e+01	-2.921855779760994309e+00	0.000000000000000000e+00
1.479391076453425491e+01	-3.050365074155536593e+00	0.000000000000000000e+00
1.477794239816164890e+01	-3.178838133075641448e+00	0.000000000000000000e+00
1.476143272184575572e+01	-3.307265787063071727e+00	0.000000000000000000e+00
1.474438168222491008e+01	-3.435646910644746033e+00	0.000000000000000000e+00
1.472678922102296184e+01	-3.563980376428764529e+00	0.000000000000000000e+00
1.470865527506738779e+01	-3.692265055023165043e+00	0.000000000000000000e+00
1.468997977630806773e+01	-3.820499814954817275e+00	0.000000000000000000e+00
1.467076265183674444e+01	-3.948683522588444017e+00	0.000000000000000000e+00
1.465100382390715161e+01	-4.076815042045790705e+00	0.000000000000000000e+00
1.463070320995584694e+01	-4.204893235124920636e+00	0.000000000000000000e+00
