-0.50000,-0.50000
-0.49609,-0.47531
-0.47394,-0.46372
-0.45784,-0.44460
-0.43325,-0.44010
-0.40825,-0.44049
-0.39188,-0.42160
-0.36879,-0.41202
-0.36951,-0.38703
-0.37066,-0.36206
-0.36444,-0.33784
-0.33998,-0.33269
-0.31760,-0.34384
-0.29311,-0.34883
-0.26872,-0.34335
-0.24508,-0.33521
-0.22034,-0.33878
-0.19602,-0.33297
-0.17956,-0.31415
-0.15839,-0.30086
-0.15671,-0.27592
-0.15220,-0.25133
-0.15834,-0.22710
-0.17146,-0.20581
-0.15366,-0.18826
-0.13497,-0.17165
-0.11868,-0.15268
-0.10866,-0.12978
-0.08386,-0.12661
-0.06178,-0.11488
-0.04534,-0.09605
-0.03540,-0.11899
-0.01196,-0.11028
-0.02383,-0.13228
-0.00884,-0.15229
0.01202,-0.16606
0.03701,-0.16683
0.05972,-0.15637
0.07392,-0.13580
0.09537,-0.12296
0.10423,-0.09958
0.12828,-0.10642
0.13513,-0.08238
0.14758,-0.06070
0.15868,-0.03830
0.17829,-0.02280
0.19354,-0.00299
0.20749,0.01775
0.18393,0.02609
0.16587,0.04338
0.16279,0.06819
0.15904,0.09291
0.18389,0.09570
0.18054,0.12047
0.16683,0.14138
0.14188,0.13978
0.12257,0.15565
0.12091,0.18060
0.10632,0.20090
0.08377,0.21169
0.07579,0.23538
0.09066,0.25549
0.09829,0.27929
0.11340,0.29921
0.13838,0.30021
0.16113,0.31058
0.18330,0.32213
0.20690,0.33038
0.22905,0.34196
0.25320,0.34843
0.27453,0.36147
0.29516,0.37559
0.31692,0.38791
0.33905,0.39953
0.35947,0.41395
0.38265,0.42332
0.40429,0.41080
0.42928,0.41177
0.45422,0.41345
0.47138,0.43163
0.46849,0.45647
0.45653,0.47842
