2.35599813083353,15000
2.35599813083353,15000
2.32426645844865,15000
2.23504076580207,15000
2.18383024502252,15000
2.1096849511331,15000
2.05156258092318,15000
2.00223710998827,15000
1.9582526136132,15000
1.91803821692742,15000
1.88096556998271,15000
1.84609214785676,15000
1.81310377557545,15000
1.78168627816468,15000
1.75152548065034,15000
1.72262138303244,15000
1.69465981033685,15000
1.66732658758948,15000
1.64093588976444,15000
1.61548771686171,15000
1.5903537189331,15000
1.56553389597859,15000
1.54165659794641,15000
1.51809347488833,15000
1.49484452680436,15000
1.4719097536945,15000
1.44928915555875,15000
1.4269827323971,15000
1.40530465918367,15000
1.38362658597024,15000
1.36194851275681,15000
1.3408987894916,15000
1.31984906622638,15000
1.29879934296117,15000
1.27806379467006,15000
1.25764242135306,15000
1.23722104803606,15000
1.21711384969317,15000
1.19669247637617,15000
1.17658527803328,15000
1.15679225466449,15000
1.13699923129571,15000
1.11689203295282,15000
1.09741318455814,15000
1.07762016118936,15000
1.05782713782057,15000
1.0383482894259,15000
1.01855526605711,15000
0.999076417662437,15000
0.979283394293653,15000
0.959804545898977,15000
0.9403256975043,15000
0.920532674135516,15000
0.90105382574084,15000
0.881260802372056,15000
0.861467779003271,15000
0.841988930608595,15000
0.822195907239811,15000
0.802088708896919,15000
0.782295685528135,15000
0.762188487185243,15000
0.742081288842351,15000
0.721974090499459,15000
0.70155271718246,15000
0.68113134386546,15000
0.660709970548461,15000
0.639974422257354,15000
0.635890147593954,14852.5209
0.632120047904662,14705.0418
0.623951498577862,14410.0836
0.61609712422517,14115.12541
0.60792857489837,13820.16721
0.59976002557157,13527.12848
0.59159147624477,13234.08975
0.58342292691797,12941.05102
0.574940202617063,12648.01228
0.566457478316156,12357.53284
0.557974754015248,12067.0534
0.549177854740233,11777.85361
0.540695130439325,11488.65381
0.531584056190202,11203.29295
0.52247298194108,10917.93209
0.513361907691957,10635.13052
0.503936658468726,10352.32895
0.494511409245496,10070.80703
0.484771985048157,9791.844395
0.474718385876712,9515.441051
0.464664786705266,9239.037707
0.45461118753382,8967.752943
0.443929238414158,8696.468179
0.433247289294497,8427.742706
0.422251165200728,8161.576523
0.410626691158744,7897.96963
0.39900221711676,7636.922027
0.387063568100667,7378.433714
0.374810744110468,7122.504692
0.36224374514616,6871.69425
0.349362571207745,6620.883808
0.336167222295223,6375.191947
0.322343523434485,6132.059376
0.308519824573746,5894.045385
0.293753600790685,5656.031394
0.278673202033516,5425.695274
0.26327862830224,5195.359154
0.247255704622748,4970.141614
0.230604430995041,4750.042655
0.213324807419118,4532.502986
0.195731008869088,4317.522607
0.177508860370842,4110.220099
0.158344186950273,3902.917591
0.138551163581489,3700.733663
0.118129790264489,3503.668316
0.0970800669992746,3309.162259
0.0750878188117366,3114.656202
0.0524672206759833,2927.828016
0.028904097617907,2740.999829
0.00471262461161527,2556.730933
-0.0204213733169996,2375.021327
-0.0468120711420464,2195.871012
-0.0741452938894141,2019.279986
-0.102735216533213,1842.688961
-0.132896014047551,1671.216516
-0.164313511458319,1499.744071
-0.197301883739626,1328.271626
-0.232489480839688,1159.358471
-0.269876302758501,990.4453165
-0.310090699444286,824.091452
-0.353761020845253,657.7375874
-0.402143966857836,493.3031906
-0.457124587326681,328.8687937
-0.521844631992864,164.4343969
-0.605729350079617,0
-1.07730598621525,0
-1.13008738186534,0
-1.17564275311096,0
-1.21585714979674,0
-1.25261562176734,0
-1.28654651897097,0
-1.31827819135584,0
-1.34812481389608,0
-1.37640056156577,0
-1.40341960933903,0
-1.42918195721586,0
-1.45431595514447,0
-1.47819325317666,0
-1.50144220126063,0
