-53.4603571725674,-26.7927584550901,-51.1049793109034,-22.5087842469145,-0,-26.7927584550901,8.70878371585087,22.5087842469145
-53.4561192329185,-27.3058314176402,-51.0720930676598,-22.2634734212281,-0.673131171816222,-27.3058314176402,7.90963504408429,22.2634734212281
-53.4434060858768,-27.8143418568778,-51.0311856558612,-22.0160414420712,-1.34615562196305,-27.8143418568778,7.10925271924433,22.0160414420712
-53.4222197470496,-28.3181250113192,-50.9822909913652,-21.7664492046572,-2.01896664569129,-28.3181250113192,6.30777098794745,21.7664492046572
-53.392563575428,-28.8170173487054,-50.9254440999719,-21.5146570548123,-2.69145757208948,-28.8170173487054,5.50532422920891,21.5146570548124
-53.3544422728533,-29.3108566419136,-50.8606810955746,-21.2606248144386,-3.36352178099601,-29.3108566419136,4.70204692877142,21.2606248144387
-53.3078618832727,-29.7994820436438,-50.7880391584713,-21.0043118083735,-4.03505271990327,-29.7994820436438,3.89807365350557,21.0043118083735
-53.2528297917799,-30.2827341598516,-50.7075565138439,-20.7456768926751,-4.70594392085099,-30.2827341598516,3.09353902588807,20.7456768926751
-53.1893547234451,-30.7604551218992,-50.6192724104143,-20.4846784843752,-5.37608901730626,-30.7604551218992,2.2885776985628,20.4846784843752
-53.1174467419313,-31.2324886574008,-50.5232270992856,-20.2212745927195,-6.04538176102739,-31.2324886574008,1.48332432899012,20.2212745927195
-53.0371172478988,-31.6986801597396,-50.4194618129746,-19.9554228519258,-6.71371603890908,-31.6986801597396,0.67791355418933,19.9554228519258
-52.9483789771978,-32.1588767562361,-50.3080187446419,-19.6870805554824,-7.38098588980609,-32.1588767562361,-0.127520034420906,19.6870805554824
-52.8512459988488,-32.61292737495,-50.1889410275269,-19.4162046920056,-8.04708552133294,-32.61292737495,-0.932841916079541,19.4162046920056
-52.7457337128126,-33.0606828100996,-50.0622727145893,-19.1427519826675,-8.7119093266367,-33.0606828100996,-1.73791766563313,19.1427519826676
-52.6318588475484,-33.5019957860859,-49.9280587583652,-18.8666789202159,-9.37535190114047,-33.5019957860859,-2.54261297837458,18.8666789202159
-52.5096394573615,-33.9367210201088,-49.7863449910384,-18.5879418095844,-10.0373080592548,-33.9367210201088,-3.34679369476654,18.5879418095845
-52.379094919541,-34.3647152833659,-49.6371781047324,-18.3064968101015,-10.6976728510543,-34.3647152833659,-4.15032582504563,18.3064968101015
-52.2402459312878,-34.7858374608267,-49.4806056320234,-18.0222999792993,-11.356341578917,-34.7858374608267,-4.95307557370368,18.0222999792993
-52.0931145064328,-35.1999486095752,-49.3166759266777,-17.735307318317,-12.0132098141235,-35.1999486095752,-5.75490936384244,17.735307318317
-51.9377239719469,-35.6069120157182,-49.1454381446153,-17.4454748188929,-12.6681734134138,-35.6069120157182,-6.55569386139835,17.4454748188929
-51.7740989642427,-36.0065932498542,-48.9669422250983,-17.1527585119286,-13.3211285354987,-36.0065932498542,-7.35529599923409,17.1527585119287
-51.6022654252683,-36.3988602211048,-48.781238872148,-16.8571145176169,-13.9719716575233,-36.3988602211048,-8.1535830010937,16.8571145176169
-51.4222505983946,-36.7835832297067,-48.5883795361871,-16.5584990971042,-14.6205995914798,-36.7835832297067,-8.95042240541833,16.5584990971042
-51.2340830240958,-37.1606350181671,-48.3884163959097,-16.2568687056691,-15.2669095005681,-37.1606350181671,-9.74568208901978,16.2568687056691
-51.0377925354244,-37.5298908209866,-48.1814023403761,-15.9521800473854,-15.9107989154992,-37.5298908209866,-10.5392302906089,15.9521800473854
-50.8334102532817,-37.8912284129517,-47.9673909513321,-15.6443901312347,-16.5521657507419,-37.8912284129517,-11.3309356341763,15.6443901312347
-50.6209685814831,-38.2445281560051,-47.746436485752,-15.3334563286319,-17.1909083207077,-38.2445281560051,-12.1206671522232,15.3334563286319
-50.4005012016212,-38.5896730446986,-47.5185938586012,-15.0193364323228,-17.8269253558727,-38.5896730446986,-12.9082943088385,15.0193364323228
-50.1720430677255,-38.9265487502376,-47.2839186258193,-14.7019887166032,-18.4601160188329,-38.9265487502376,-13.6936870226226,14.7019887166032
-49.9356304007206,-39.2550436631248,-47.0424669675186,-14.3813719988098,-19.0903799202923,-39.2550436631248,-14.4767156894521,14.3813719988098
-49.6913006826837,-39.5750489344132,-46.7942956713972,-14.0574457020293,-19.7176171349784,-39.5750489344132,-15.2572512050858,14.0574457020293
-49.4390926509017,-39.8864585155783,-46.539462116363,-13.7301699189596,-20.3417282174851,-39.8864585155783,-16.0351649876097,13.7301699189596
-49.1790462917299,-40.1891691970209,-46.2780242563658,-13.3995054768684,-20.9626142180397,-40.1891691970209,-16.8103289997167,13.3995054768684
-48.9112028342523,-40.4830806452107,-46.0100406044338,-13.0654140035683,-21.5801766981901,-40.4830806452107,-17.5826157708223,13.0654140035683
-48.6356047437446,-40.7680954384848,-45.7355702169128,-12.7278579943475,-22.1943177464125,-40.7680954384848,-18.3518984190118,12.7278579943475
-48.3522957149422,-41.0441191015111,-45.454672677903,-12.3868008797712,-22.8049399936343,-41.0441191015111,-19.1180506728177,12.3868008797712
-48.0613206651118,-41.3110601384316,-45.1674080838898,-12.042207094274,-23.4119466286717,-41.3110601384316,-19.8809468928266,12.0422070942741
-47.7627257269308,-41.5688300646977,-44.8738370285673,-11.6940421454654,-24.0152414135785,-41.5688300646977,-20.6404620931125,11.6940421454654
-47.4565582411725,-41.8173434376098,-44.574020587848,-11.3422726840471,-24.6147286989046,-41.8173434376098,-21.3964719624947,11.3422726840471
-47.1428667492009,-42.0565178855779,-44.2680203050573,-10.9868665742661,-25.21031343886,-42.0565178855779,-22.1488528856194,10.9868665742661
-46.8217009852744,-42.2862741361124,-43.9558981763077,-10.62779296479,-25.8019012063845,-42.2862741361124,-22.8974819638629,10.6277929647901
