0	515.0831453
0	530.4587616
0.002481074	541.9904738
0.007443222	549.6782819
0.014886443	557.3660901
0.034735034	568.8978023
0.062026846	580.4295145
0.094280807	590.0392747
0.131496915	599.6490348
0.171194096	609.258795
0.215853426	616.9466032
0.310134232	630.4002674
0.409377187	641.9319796
0.511101215	651.5417398
0.605382022	659.2295479
0.692219607	664.995404
0.731916789	668.8393081
0.769132896	670.7612601
0.838602965	674.6051642
0.895667663	678.4490683
0.947770214	682.2929723
0.98994847	686.1368764
1.024683504	688.0588284
1.05445639	689.9807805
1.079267129	691.9027325
1.09911572	691.9027325
1.116483237	693.8246845
1.128888606	693.8246845
1.148737197	695.7466366
1.16362364	695.7466366
1.223169413	699.5905407
1.471276799	713.0442049
1.721865259	724.5759171
1.982378014	738.0295813
2.245371843	749.5612936
2.515808894	761.0930058
2.791208092	772.624718
3.071569438	784.1564302
3.356892932	795.6881424
3.649659648	805.2979026
3.944907437	816.8296148
4.245117374	826.4393749
4.550289459	836.0491351
4.860423691	845.6588953
5.175520071	855.2686555
5.495578599	864.8784156
5.818118201	872.5662238
6.14561995	882.175984
6.475602774	889.8637921
6.810547745	899.4735523
7.14797379	907.1613604
7.490361982	914.8491685
7.835231249	922.5369767
8.182581589	930.2247848
8.532413003	937.912593
8.887206565	945.6004011
9.244481201	953.2882092
9.604236911	960.9760174
10.32871048	976.3516337
11.06310834	989.8052979
11.80494942	1005.180914
12.55423373	1018.634578
13.30848018	1034.010195
14.06520771	1047.463859
14.82627712	1061.398011
15.58734652	1075.332163
16.34841593	1089.266316
17.10948534	1103.200468
17.86869394	1116.654132
18.62045932	1132.029748
19.36974362	1145.483413
20.10910363	1157.015125
20.8435015	1170.468789
21.20573828	1178.156597
21.56549399	1183.922453
21.92276862	1189.68831
22.27756219	1195.454166
22.62987467	1203.141974
22.97722501	1208.90783
23.32209428	1214.673686
23.66448247	1220.439542
24.00190852	1226.205398
24.33685349	1231.971254
24.66683631	1237.73711
24.99185699	1243.502966
25.31191552	1249.268823
25.62949297	1255.034679
25.94210828	1258.878583
26.24728036	1264.644439
26.54997137	1270.410295
26.84770024	1274.254199
27.13798588	1280.020055
27.42330937	1283.863959
27.70367072	1289.629815
27.97658884	1293.473719
28.24454482	1297.317623
28.50753865	1301.161528
28.76308926	1306.927384
29.01119664	1310.771288
29.25186081	1314.615192
29.4900439	1318.459096
29.95896686	1324.224952
30.19714995	1328.068856
30.44029518	1329.990808
30.69336472	1333.834712
30.82238056	1333.834712
30.95387747	1335.756664
31.09033654	1337.678616
31.22927667	1337.678616
31.37317896	1339.600568
31.51708124	1339.600568
31.66594567	1341.52252
31.81729118	1343.444472
31.97111776	1347.288376
32.12742541	1349.210328
32.28373306	1354.976185
32.44500286	1358.820089
32.77250461	1370.351801
33.10744958	1387.649369
33.44983778	1410.712794
33.79966919	1437.620122
33.97334436	1454.91769
34.15198168	1472.215259
34.32813792	1493.356731
34.50677524	1516.420155
34.68789363	1539.48358
34.86653095	1566.390908
35.04764934	1595.220189
35.22876773	1625.971421
35.40988613	1660.566558
35.59100452	1697.083647
35.77212291	1735.522687
35.9532413	1777.805632
36.13435969	1822.010529
