-722.110228798673,-721.995418355908,-722.094471139035,-14.0359439555702,-721.826698265858,-721.995418355908,-721.815975512691,14.0359439555702
-722.110228798673,-721.995418355908,-722.094471139035,-14.0359439555702,-721.826698265858,-721.995418355908,-721.815975512691,14.0359439555702
-744.647637960219,-725.980317446491,-742.08609389387,-41.1766007377036,-698.553405363778,-725.980317446491,-696.809965783253,41.1766007377036
-803.931692506107,-733.140861182965,-794.244747536178,-116.863196895504,-629.421002707512,-733.140861182965,-622.809473367978,116.863196895504
-835.096651019074,-734.4531283113,-821.366700244417,-159.632547808578,-587.444081016899,-734.453128311299,-578.044451279835,159.632547808578
-876.318536694553,-732.593298788981,-856.833947715206,-220.295266358932,-523.968307353204,-732.593298788981,-510.545048867842,220.295266358932
-905.275895370981,-727.941639498362,-881.388824215911,-266.536556856845,-472.178481217995,-727.941639498361,-455.616299171364,266.536556856845
-927.455832390256,-721.746804946362,-899.924990263247,-304.69813566339,-426.969136859283,-721.746804946362,-407.75688514629,304.69813566339
-945.332799954384,-714.461184028682,-914.635124494635,-337.781690099798,-385.775663041964,-714.461184028682,-364.213344393796,337.781690099798
-960.078062368845,-706.336448016556,-926.560512428642,-367.173681511354,-347.458024836307,-706.336448016556,-323.759756337482,367.173681511354
-972.29661960716,-697.603802845973,-936.248937429252,-393.489941738616,-311.634799670307,-697.603802845973,-285.979787807463,393.489941738616
-982.571016783803,-688.300530827877,-944.208379008988,-417.519892586035,-277.544882571281,-688.300530827877,-250.061408860181,417.519892586035
-991.190525710609,-678.530628081677,-950.699536559995,-439.570107529947,-244.986339632622,-678.530628081677,-215.785381714311,439.570107529947
-998.396975655809,-668.353071088931,-955.937312667011,-459.927541972428,-213.729838502717,-668.353071088931,-182.905296431478,459.927541972428
-1004.38818743386,-657.785991132011,-960.094427172581,-478.858059997961,-183.524749852422,-657.78599113201,-151.153741528814,478.858059997961
-1009.27253885946,-646.932257988822,-963.274331949685,-496.417882190099,-154.421200517404,-646.932257988822,-120.580329417363,496.417882190099
-1013.19531191961,-635.761295546161,-965.599432073,-512.847276029773,-126.143667178321,-635.761295546161,-90.8931124617057,512.847276029773
-1016.2643374514,-624.209853237096,-967.156750346642,-528.36358694718,-98.4061039241226,-624.209853237095,-61.7900665555754,528.36358694718
-1018.50716402981,-612.471065721415,-967.988160328207,-542.823031748549,-71.5550255749093,-612.471065721415,-33.6331714774255,542.823031748549
-1019.99813249379,-600.613434309062,-968.163947129833,-556.270795550561,-45.6155080454348,-600.613434309062,-6.44695775757526,556.270795550561
-1020.82235331696,-588.390751460467,-967.734275055931,-569.066783232838,-19.9671688902215,-588.390751460467,20.4199005872513,569.066783232838
-1021.00347483802,-575.829522467987,-966.721903027991,-581.22165679141,5.37300974820426,-575.829522467987,46.9501545885491,581.22165679141
