0,-51.217
0.00024024,-51.333
0.00048048,-51.547
0.00072072,-51.507
0.00096096,-51.44
0.0012012,-51.399
0.0014414,-51.334
0.0016817,-51.016
0.0019219,-50.85
0.0021622,-50.696
0.0024024,-50.448
0.0026426,-50.165
0.0028829,-49.921
0.0031231,-49.634
0.0033634,-49.15
0.0036036,-48.573
0.0038438,-48.052
0.0040841,-47.509
0.0043243,-46.909
0.0045646,-46.235
0.0048048,-45.43
0.005045,-44.536
0.0052853,-43.562
0.0055255,-42.62
0.0057658,-41.897
0.006006,-41.256
0.0062462,-40.494
0.0064865,-39.369
0.0067267,-38.157
0.006967,-37.236
0.0072072,-36.401
0.0074474,-35.395
0.0076877,-33.809
0.0079279,-32.202
0.0081682,-31.211
0.0084084,-30.438
0.0086486,-29.695
0.0088889,-28.794
0.0091291,-27.477
0.0093694,-25.943
0.0096096,-24.742
0.0098498,-24.107
0.01009,-22.206
0.01033,-21.353
0.010571,-18.8
0.010811,-18.096
0.011051,-17.51
0.011291,-15.829
0.011532,-14.678
0.011772,-13.746
0.012012,-12.635
0.012252,-10.922
0.012492,-10.135
0.012733,-9.4256
0.012973,-7.9341
0.013213,-7.287
0.013453,-6.0157
0.013694,-5.3655
0.013934,-4.5317
0.014174,-3.2779
0.014414,-1.3709
0.014655,-0.0062174
0.014895,0
0.015135,2.6652
0.015375,3.575
0.015616,4.2188
0.015856,4.8144
0.016096,5.4838
0.016336,6.5489
0.016577,7.1208
0.016817,7.6221
0.017057,8.4587
0.017297,9.3107
0.017538,10.165
0.017778,10.958
0.018018,11.668
0.018258,12.244
0.018498,12.744
0.018739,13.186
0.018979,13.599
0.019219,14.002
0.019459,14.442
0.0197,15.079
0.01994,15.514
0.02018,15.939
0.02042,16.359
0.020661,16.994
0.020901,17.424
0.021141,18.05
0.021381,18.633
0.021622,19.184
0.021862,19.755
0.022102,20.407
0.022342,21.038
0.022583,21.496
0.022823,21.881
0.023063,22.316
0.023303,22.922
0.023544,23.585
0.023784,24.136
0.024024,24.655
0.024264,25.176
0.024505,25.714
0.024745,26.343
0.024985,26.99
0.025225,27.541
0.025465,28.06
0.025706,28.592
0.025946,29.124
0.026186,29.669
0.026426,30.194
0.026667,30.591
0.026907,31.03
0.027147,32.076
0.027387,32.589
0.027628,32.963
0.027868,33.483
0.028108,34.024
0.028348,34.469
0.028589,34.882
0.028829,35.272
0.029069,35.715
0.029309,36.554
0.02955,37.055
0.02979,37.437
0.03003,37.826
0.03027,38.269
0.030511,39.106
0.030751,39.609
0.030991,39.991
0.031231,40.394
0.031471,40.83
0.031712,41.461
0.031952,41.932
0.032192,42.331
0.032432,42.728
0.032673,43.166
0.032913,43.903
0.033153,44.346
0.033393,44.68
0.033634,45.021
0.033874,45.406
0.034114,46.141
0.034354,46.511
0.034595,46.801
0.034835,47.42
0.035075,47.819
0.035315,48.173
0.035556,48.9
0.035796,49.348
0.036036,49.682
0.036276,50.023
0.036517,50.406
0.036757,51.134
0.036997,51.56
0.037237,51.902
0.037477,52.531
0.037718,52.903
0.037958,53.194
0.038198,53.61
0.038438,54.105
0.038679,54.61
0.038919,55.09
0.039159,55.569
0.039399,56.047
0.03964,56.526
0.03988,57.005
0.04012,57.484
0.04036,57.979
0.040601,58.485
0.040841,58.935
0.041081,59.258
0.041321,59.569
0.041562,60.182
0.041802,60.591
0.042042,60.941
0.042282,61.667
0.042523,62.051
0.042763,62.337
0.043003,62.953
0.043243,63.321
0.043483,63.613
0.043724,64.229
0.043964,64.599
0.044204,64.89
0.044444,65.505
0.044685,65.876
0.044925,66.167
0.045165,66.781
0.045405,67.153
0.045646,67.444
0.045886,68.033
0.046126,68.702
0.046366,69.069
0.046607,69.359
0.046847,69.985
0.047087,70.261
0.047327,70.444
0.047568,71.032
0.047808,71.41
0.048048,71.7
0.048288,72.302
0.048529,72.771
0.048769,73.106
0.049009,73.413
0.049249,73.83
0.049489,74.171
0.04973,74.477
0.04997,74.875
0.05021,75.517
0.05045,75.805
0.050691,75.986
0.050931,76.373
0.051171,76.792
0.051411,77.431
0.051652,77.721
0.051892,77.901
0.052132,78.288
0.052372,78.718
0.052613,79.161
0.052853,79.427
0.053093,79.618
0.053333,79.819
0.053574,80.209
0.053814,80.577
0.054054,80.881
0.054294,81.118
0.054535,81.319
0.054775,81.522
0.055015,81.961
0.055255,82.006
0.055495,82.161
0.055736,82.412
0.055976,82.432
0.056216,82.76
0.056456,83.024
0.056697,83.221
0.056937,83.433
0.057177,83.765
0.057417,84.228
0.057658,84.781
0.057898,85.453
0.058138,86.213
0.058378,87.095
0.058619,88.145
0.058859,89.363
0.059099,90.658
0.059339,92.07
0.05958,93.698
0.05982,95.449
0.06006,96.915
0.0603,98.196
0.060541,99.666
0.060781,101.81
0.061021,104.51
0.061261,107.38
0.061502,109.21
0.061742,110.66
0.061982,113.64
0.062222,117.42
0.062462,119.69
0.062703,121.4
0.062943,125.29
0.063183,128.04
0.063423,130.03
0.063664,134.33
0.063904,137.59
0.064144,139.91
0.064384,142.32
0.064625,144.96
0.064865,150.23
0.065105,154.21
0.065345,157.02
0.065586,160.13
0.065826,163.34
0.066066,166.58
0.066306,169.88
0.066547,173.39
0.066787,177.05
0.067027,180.72
0.067267,184.45
0.067508,188.38
0.067748,192.46
0.067988,196.69
0.068228,200.89
0.068468,204.13
0.068709,206.74
0.068949,209.64
0.069189,213.94
0.069429,218.66
0.06967,223.72
0.06991,226.78
0.07015,228.94
0.07039,233.34
0.070631,238.53
0.070871,244.03
0.071111,247.45
0.071351,249.9
0.071592,254.68
0.071832,260.72
0.072072,264.43
0.072312,267.06
0.072553,272.2
0.072793,278.42
0.073033,285.04
0.073273,289.08
0.073514,291.88
0.073754,297.19
0.073994,310.47
0.074234,314.72
0.074474,316.01
0.074715,316.7
0.074955,317.1
0.075195,317.54
0.075435,318.31
0.075676,319.72
0.075916,324.83
0.076156,332.18
0.076396,339.22
0.076637,346.07
0.076877,353.04
0.077117,360.22
0.077357,364.67
0.077598,367.76
0.077838,373.6
0.078078,380.56
0.078318,387.51
0.078559,391.84
0.078799,394.83
0.079039,400.47
0.079279,407.22
0.07952,413.94
0.07976,420.52
0.08,425.51
0.08024,429.45
0.08048,433.54
0.080721,438.95
0.080961,445.38
0.081201,451.62
0.081441,457.8
0.081682,463.85
0.081922,469.78
0.082162,475.68
0.082402,481.53
0.082643,486.94
0.082883,492.36
0.083123,502.3
0.083363,510.08
0.083604,514.99
0.083844,519.89
0.084084,524.89
0.084324,534.05
0.084565,540.98
0.084805,545.32
0.085045,553.38
0.085285,563.64
0.085526,569.88
0.085766,573.85
0.086006,580.89
0.086246,590.72
0.086486,597.73
0.086727,603.06
0.086967,608.54
0.087207,615.77
0.087447,624.43
0.087688,632.69
0.087928,640.76
0.088168,648.72
0.088408,656.58
0.088649,664.55
0.088889,672.4
0.089129,678.23
0.089369,682.35
0.08961,687.54
0.08985,699.96
0.09009,711.2
0.09033,718.12
0.090571,725.45
0.090811,732.89
0.091051,740.34
0.091291,747.79
0.091532,755.2
0.091772,762.59
0.092012,769.99
0.092252,777.03
0.092492,789.41
0.092733,799.38
0.092973,806.4
0.093213,813.57
0.093453,820.34
0.093694,832.42
0.093934,842.27
0.094174,849.12
0.094414,856.03
0.094655,864.95
0.094895,876.18
0.095135,884.17
0.095375,890.42
0.095616,902.23
0.095856,912.07
0.096096,917.98
0.096336,929
0.096577,943.63
0.096817,952.95
0.097057,958.71
0.097297,970.09
0.097538,979.73
0.097778,985.45
0.098018,996.13
0.098258,1010.3
0.098498,1019.5
0.098739,1025.2
0.098979,1035.6
0.099219,1049.6
0.099459,1058.6
0.0997,1064.2
0.09994,1074.5
0.10018,1088.4
0.10042,1097.4
0.10066,1103
0.1009,1113.1
0.10114,1126.1
0.10138,1139.4
0.10162,1148.4
0.10186,1153.9
0.1021,1163.9
0.10234,1176.8
0.10258,1189.4
0.10282,1202.1
0.10306,1215.2
0.1033,1224.1
0.10354,1229.5
0.10378,1239.3
0.10402,1252.2
0.10426,1264.7
0.1045,1277.2
0.10474,1289.7
0.10498,1302.7
0.10523,1311.6
0.10547,1317
0.10571,1326.8
0.10595,1339.8
0.10619,1352.3
0.10643,1364.9
0.10667,1377.4
0.10691,1390
0.10715,1402.5
0.10739,1415.2
0.10763,1427.8
0.10787,1440.5
0.10811,1453.3
0.10835,1466.1
0.10859,1478.8
0.10883,1491.7
0.10907,1504.5
0.10931,1517.5
0.10955,1530.4
0.10979,1543.5
0.11003,1556.6
0.11027,1569.7
0.11051,1582.9
0.11075,1595.6
0.11099,1608.2
0.11123,1630.5
0.11147,1650.5
0.11171,1663.7
0.11195,1677.4
0.11219,1691.1
0.11243,1704.5
0.11267,1717.7
0.11291,1741.6
0.11315,1763.6
0.11339,1778.1
0.11363,1793.6
0.11387,1809.7
0.11411,1826.2
0.11435,1842.9
0.11459,1860.1
0.11483,1877.6
0.11508,1895.1
0.11532,1912.8
0.11556,1931.3
0.1158,1944.4
0.11604,1952.1
0.11628,1965.6
0.11652,1984.2
0.11676,2002.5
0.117,2015.4
0.11724,2022.9
0.11748,2036.7
0.11772,2050
0.11796,2057.2
0.1182,2069.6
0.11844,2087.1
0.11868,2099.3
0.11892,2106.5
0.11916,2113.6
0.1194,2120.6
0.11964,2132.5
0.11988,2143.9
0.12012,2150.3
